,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_momentum,param_n_iter_no_change,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1314,0.16799345016479492,0.008102750276883201,0.0036119937896728514,0.00017819241912687104,tanh,"(9,)",0.7,5000,0.7,100,sgd,0.001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.7, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.001}",1.0,0.975,0.975,1.0,0.975,0.985,0.012247448713915901,13
1315,0.2907547950744629,0.024498638574866533,0.004642343521118164,0.00221169857426359,tanh,"(9,)",0.7,5000,0.7,100,sgd,0.0001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.7, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.0001}",1.0,0.95,0.975,1.0,1.0,0.985,0.020000000000000018,13
1316,0.09593253135681153,0.003051132739395319,0.0035027027130126952,9.218109583305225e-05,tanh,"(9,)",0.7,5000,0.7,100,adam,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.7, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.1}",0.4,0.875,0.95,1.0,0.4,0.7249999999999999,0.2683281572999747,1012
1317,0.157845401763916,0.04132372316886248,0.0037292003631591796,0.0003548367813355137,tanh,"(9,)",0.7,5000,0.7,100,adam,0.01,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.7, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.01}",0.925,0.725,0.925,0.775,0.975,0.865,0.09695359714832659,770
1318,0.16091475486755372,0.030052414378834474,0.0037470340728759767,0.0003150706132430054,tanh,"(9,)",0.7,5000,0.7,100,adam,0.001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.7, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.001}",0.975,0.0,0.9,0.95,0.925,0.75,0.37583240945932267,979
1319,0.2057936668395996,0.07662014396478944,0.004043865203857422,0.0012698808937777176,tanh,"(9,)",0.7,5000,0.7,100,adam,0.0001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.7, 'max_iter': 5000, 'momentum': 0.7, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.0001}",0.975,0.65,0.925,0.725,0.925,0.8400000000000001,0.128062484748657,841
1320,0.09376139640808105,0.0027026655237391,0.004080629348754883,0.0012345485918123606,tanh,"(9,)",0.9,5000,0.1,100,sgd,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.1, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.1}",0.9,0.9,0.95,0.925,0.9,0.915,0.01999999999999998,592
1321,0.11388416290283203,0.006716747538812167,0.0035696506500244142,9.565885838972155e-05,tanh,"(9,)",0.9,5000,0.1,100,sgd,0.01,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.1, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.01}",0.975,0.95,0.925,1.0,0.95,0.96,0.025495097567963917,354
1322,0.19619231224060057,0.00840310994918515,0.004429292678833008,0.0019044580514607353,tanh,"(9,)",0.9,5000,0.1,100,sgd,0.001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.1, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.001}",0.95,0.95,0.975,1.0,0.975,0.97,0.018708286933869722,233
1323,0.41254844665527346,0.014940877519536527,0.003457164764404297,0.0001858034764353535,tanh,"(9,)",0.9,5000,0.1,100,sgd,0.0001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.1, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.0001}",1.0,0.975,0.975,1.0,1.0,0.99,0.012247448713915901,2
1324,0.11409220695495606,0.006248095430175211,0.0034795761108398437,8.569290440016109e-05,tanh,"(9,)",0.9,5000,0.1,100,adam,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.1, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.1}",0.625,0.0,0.675,0.875,0.325,0.5,0.3057776970284131,1147
1325,0.1466585159301758,0.03121502204462601,0.0037210941314697265,0.0005053515298383514,tanh,"(9,)",0.9,5000,0.1,100,adam,0.01,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.1, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.01}",0.925,0.975,0.95,0.75,0.675,0.8549999999999999,0.11979148550710939,808
1326,0.16020350456237792,0.011538030318584726,0.0034761428833007812,1.309784097177541e-05,tanh,"(9,)",0.9,5000,0.1,100,adam,0.001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.1, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.001}",0.75,0.925,0.975,0.95,0.225,0.7649999999999999,0.281336097932704,962
1327,0.2980308532714844,0.11068297109431342,0.0037144184112548827,0.0003367841673612951,tanh,"(9,)",0.9,5000,0.1,100,adam,0.0001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.1, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.0001}",0.225,0.9,0.975,1.0,0.975,0.8150000000000001,0.2969006567860704,894
1328,0.0884984016418457,0.0037917259446332593,0.003656625747680664,0.00029468370486536335,tanh,"(9,)",0.9,5000,0.4,100,sgd,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.1}",0.975,0.95,0.95,0.95,1.0,0.9650000000000001,0.020000000000000018,294
1329,0.11539187431335449,0.004378670193507124,0.0034590244293212892,2.839420140334343e-05,tanh,"(9,)",0.9,5000,0.4,100,sgd,0.01,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.01}",1.0,0.975,0.925,1.0,0.975,0.975,0.02738612787525829,147
1330,0.18233251571655273,0.013830225955243112,0.0035732746124267577,0.0001309313219364863,tanh,"(9,)",0.9,5000,0.4,100,sgd,0.001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.001}",0.975,0.95,0.975,1.0,1.0,0.9800000000000001,0.018708286933869722,74
1331,0.3521724224090576,0.016972299653412615,0.0034564971923828126,0.00018883453462055489,tanh,"(9,)",0.9,5000,0.4,100,sgd,0.0001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.0001}",1.0,0.975,0.975,1.0,0.975,0.985,0.012247448713915901,13
1332,0.10292000770568847,0.006294098258706302,0.005080318450927735,0.0029560448598454163,tanh,"(9,)",0.9,5000,0.4,100,adam,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.1}",0.9,0.825,0.9,0.7,0.35,0.7350000000000001,0.20591260281974003,998
1333,0.1293233871459961,0.007585850703391218,0.004055023193359375,0.0006059262100198312,tanh,"(9,)",0.9,5000,0.4,100,adam,0.01,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.01}",0.825,0.875,0.95,0.975,0.275,0.78,0.2580697580112788,937
1334,0.1828995704650879,0.03596513807485778,0.003499746322631836,8.15252102535229e-05,tanh,"(9,)",0.9,5000,0.4,100,adam,0.001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.001}",0.65,0.6,0.975,0.875,0.7,0.76,0.14195069566578392,963
1335,0.2788991928100586,0.11521818231915507,0.004680776596069336,0.0023409211185607547,tanh,"(9,)",0.9,5000,0.4,100,adam,0.0001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.4, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 0.0001}",0.95,0.275,0.175,0.725,0.675,0.5599999999999999,0.290516780926679,1111
1336,0.08801512718200684,0.005709162649723046,0.0034785747528076174,0.00019260239661799945,tanh,"(9,)",0.9,5000,0.7,100,sgd,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.7, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.1}",1.0,0.975,0.95,1.0,0.975,0.9799999999999999,0.018708286933869726,117
1337,0.10438957214355468,0.010619401396590827,0.0034934043884277343,6.098346458430448e-05,tanh,"(9,)",0.9,5000,0.7,100,sgd,0.01,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.7, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.01}",1.0,0.975,0.95,1.0,0.975,0.9799999999999999,0.018708286933869726,117
1338,0.15061144828796386,0.0018071729169982622,0.0038935661315917967,0.0008384942516928993,tanh,"(9,)",0.9,5000,0.7,100,sgd,0.001,"{'activation': 'tanh', 'hidden_layer_sizes': (9,), 'learning_rate_init': 0.9, 'max_iter': 5000, 'momentum': 0.7, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 0.001}",1.0,0.975,0.975,1.0,0.975,0.985,0.012247448713915901,13
